id,neo_list_id,name,absolute_magnitude_h,estimated_diameter_min,estimated_diameter_max,is_potentially_hazardous_asteroid,close_approach_date,relative_velocity,miss_distance_km,miss_distance_miles,orbiting_body
54469536,54469536,(2024 RU8),24.02,41.7402433392,93.3340215038,False,2024-09-08,14.0966853755,4625121.071776963,2873916.9687015694,Earth
54470169,54470169,(2024 RF10),27.4,8.801465209,19.6806745089,False,2024-09-08,8.8906953518,586989.1303486,364738.13246668,Earth
54471041,54471041,(2024 RY13),29.55,3.2700543928,7.3120639125,False,2024-09-08,3.2017178752,1186921.887283636,737519.0615447368,Earth
54471065,54471065,(2024 RW15),27.71,7.630534787,17.0623944885,False,2024-09-08,6.5303897728,1327137.951263391,824645.2836051558,Earth
54471070,54471070,(2024 RC16),27.8,7.3207398935,16.3696720474,False,2024-09-08,18.3313577795,837619.926464558,520472.8876565804,Earth
54471380,54471380,(2024 RW21),24.38,35.3634784299,79.07514169,False,2024-09-08,8.569605879,35181353.35780765,21860679.283373598,Earth
54475901,54475901,(2024 RN43),25.27,23.4722637531,52.4855773378,False,2024-09-08,9.111940698,3226030.778663293,2004562.5730597235,Earth
3350633,3350633,(2006 TU7),21.9,110.8038821264,247.7650126055,True,2024-09-12,10.0886975839,36301888.93135095,22556947.802373163,Earth
3609162,3609162,(2012 SW49),22.24,94.7447112647,211.8556148964,False,2024-09-12,14.4131808774,41855370.64193072,26007721.322833057,Earth
3647024,3647024,(2013 RB6),21.83,114.4339730687,255.882142717,False,2024-09-12,12.2330351481,38428128.903023414,23878132.056642503,Earth
3747354,3747354,(2016 EH158),21.42,138.2149358786,309.0579921303,False,2024-09-12,22.844594575,58805996.5665064,36540351.86779621,Earth
3766591,3766591,(2017 BU),25.21,24.1298696921,53.9560289198,False,2024-09-12,17.5343629515,48185398.514713734,29941018.253578197,Earth
54248559,54248559,(2022 DA3),27.85,7.1540995088,15.9970528196,False,2024-09-12,12.3713023949,13643938.033122122,8477949.966018377,Earth
2613569,2613569,613569 (2006 TU7),21.95,108.2816778403,242.1251923687,True,2024-09-12,10.0886975133,36301887.570010334,22556946.95647533,Earth
54321460,54321460,(2022 UA14),28.34,5.7089334002,12.765563162,False,2024-09-12,9.4676929442,23279911.567526687,14465466.275476826,Earth
54467482,54467482,(2024 QS1),22.03,104.3650238292,233.3672877555,False,2024-09-12,14.2737200367,4623576.563527935,2872957.255778103,Earth
54467539,54467539,(2024 QC2),21.46,135.6922289935,303.4170480479,False,2024-09-12,11.2557816279,58545023.24684906,36378190.5664806,Earth
54467606,54467606,(2024 RG),24.2,38.4197891064,85.9092601232,False,2024-09-12,4.7903098711,20908976.558983907,12992235.575783636,Earth
54467613,54467613,(2024 RO),25.16,24.6919265606,55.212826285,False,2024-09-12,7.4983515493,11690937.182041494,7264411.509682831,Earth
54468276,54468276,(2024 RH2),25.0,26.58,59.4346868419,False,2024-09-12,4.2254163504,2990373.173516487,1858131.7273100405,Earth
54468524,54468524,(2024 RF3),27.3,9.216265485,20.6081961232,False,2024-09-12,6.4778353331,1806648.476950704,1122599.3079555552,Earth
54468782,54468782,(2024 RL4),25.85,17.9702854859,40.1827799216,False,2024-09-12,16.7964328038,4816920.396185454,2993095.542505105,Earth
54469015,54469015,(2024 RL5),22.59,80.6408276759,180.3183724451,False,2024-09-12,3.4976046011,48855845.36461708,30357614.60827848,Earth
54469021,54469021,(2024 RY5),24.28,37.0301078223,82.8018383048,False,2024-09-12,5.5435284645,25035217.337423615,15556162.704625314,Earth
54470722,54470722,(2024 RT12),25.97,17.0041519271,38.0224396088,False,2024-09-12,7.4000732768,3921478.394681467,2436693.6834675646,Earth
54471078,54471078,(2024 RL16),26.01,16.6937911773,37.3284518745,False,2024-09-12,5.0427282932,7441480.970684147,4623921.861077349,Earth
54471949,54471949,(2024 RJ29),25.87,17.8055329183,39.8143819809,False,2024-09-12,9.9635217622,3835202.550451659,2383084.359760534,Earth
54473959,54473959,(2024 RC42),32.38,0.8882904164,1.9862777548,False,2024-09-12,9.5860460793,21644.852056903,13449.4874071414,Earth
3388887,3388887,(2007 US),22.74,75.2583992483,168.2828965971,False,2024-09-20,14.8137441435,28809259.222211268,17901243.588986803,Earth
3427441,3427441,(2008 SC),21.79,116.5614594686,260.6393469284,True,2024-09-20,25.8343521789,11766772.336607624,7311533.289664251,Earth
3648206,3648206,(2013 RG74),23.35,56.827032339,127.0691072695,False,2024-09-20,21.5645400846,17730180.73930121,11017023.44523635,Earth
3670139,3670139,(2014 HM178),18.2,608.9126221057,1361.5700153859,False,2024-09-20,22.3248971743,54253349.78354815,33711468.33393847,Earth
3740028,3740028,(2016 AX164),26.2,15.2951935344,34.201092472,False,2024-09-20,14.0798431256,64015153.257884555,39777171.7424866,Earth
3747992,3747992,(2016 FY2),25.5,21.113244479,47.2106498806,False,2024-09-20,8.6168816418,43243272.2709905,26870123.405014873,Earth
3835878,3835878,(2018 VG),27.4,8.801465209,19.6806745089,False,2024-09-20,7.2574203496,5129902.223176795,3187573.431737971,Earth
3838824,3838824,(2019 DD),26.8,11.6025908209,25.9441817907,False,2024-09-20,7.9005532138,58139510.58948747,36126216.685380235,Earth
54016228,54016228,(2020 FM1),29.3,3.6690613753,8.2042706488,False,2024-09-20,19.1075245113,60600312.67376749,37655288.19656371,Earth
54201803,54201803,(2021 SW3),24.27,37.201031034,83.1840342251,False,2024-09-20,12.0166142909,19659365.669316985,12215763.37443902,Earth
54316906,54316906,(2022 UK1),24.48,33.7718597164,75.5161740526,False,2024-09-20,15.5261936745,53987340.999586605,33546178.140192896,Earth
54380881,54380881,(2023 RX1),30.25,2.3689449936,5.2971220406,False,2024-09-20,1.1122705951,3884417.257724259,2413664.960818414,Earth
54384760,54384760,(2023 SZ),25.87,17.8055329183,39.8143819809,False,2024-09-20,4.9493212624,8123400.974910766,5047647.30329393,Earth
54387140,54387140,(2023 SL5),28.79,4.6403952825,10.3762392941,False,2024-09-20,9.0637335576,24018079.233929493,14924142.394285284,Earth
54429348,54429348,(2024 EF),29.15,3.9314700958,8.7910343856,False,2024-09-20,7.075352384,48838355.144605815,30346746.68951557,Earth
54431817,54431817,(2024 FG3),25.13,25.0354254756,55.980913209,False,2024-09-20,13.6773333101,51253133.339461826,31847220.28191408,Earth
54467562,54467562,(2024 QF2),23.11,63.4680238998,141.9188158376,False,2024-09-20,8.7763919544,29057201.310769502,18055307.65877105,Earth
54467971,54467971,(2024 RJ1),24.63,31.5177333263,70.4757942143,False,2024-09-20,8.9013866399,5885132.887993719,3656852.006118562,Earth
54470168,54470168,(2024 RB10),23.44,54.5198907132,121.9101817605,False,2024-09-20,12.7570802717,7273838.530805812,4519753.679279726,Earth
54470420,54470420,(2024 QV5),25.04,26.0948603255,58.3498815511,False,2024-09-20,10.6472721554,5337632.25468116,3316650.887913608,Earth
54471045,54471045,(2024 RH14),26.18,15.4367182177,34.5175512843,False,2024-09-20,11.7220207074,2776263.944760221,1725090.42176821,Earth
54471050,54471050,(2024 RD15),26.74,11.9276524644,26.6710417224,False,2024-09-20,8.1844103694,7156436.994708916,4446803.7474824,Earth
54471384,54471384,(2024 RB22),24.55,32.7005439282,73.1206391247,False,2024-09-20,2.7765615981,3302594.624454192,2052137.1407721697,Earth
54481735,54481735,(2024 SA1),23.1,63.7609789875,142.5738833281,False,2024-09-20,13.1048667228,1925896.918431046,1196696.8535425947,Earth
54482432,54482432,(2024 SR2),24.34,36.0209345803,80.5452583346,False,2024-09-20,12.4098480134,25406550.008085687,15786898.126831027,Earth
54483150,54483150,(2024 SN3),26.91,11.0294784532,24.6626635778,False,2024-09-20,9.5010924044,1595091.896489396,991144.1445138248,Earth
54484279,54484279,(2024 SO4),26.36,14.2087206728,31.7716652976,False,2024-09-20,9.9739867192,1222585.570698026,759679.4468277188,Earth
54485964,54485964,(2024 SK8),24.91,27.7047972733,61.9498100059,False,2024-09-20,13.455255153,3742064.218091128,2325210.8836604464,Earth
54486553,54486553,(2024 TS),25.16,24.6919265606,55.212826285,False,2024-09-20,7.0418770136,10001893.963567054,6214888.720741211,Earth
54494730,54494730,(2024 UV1),22.11,100.5900390178,224.9261651032,False,2024-09-20,13.4342947229,7926729.412434032,4925441.261140361,Earth
54502455,54502455,(2024 WP15),21.94,108.7814833562,243.2427914778,True,2024-09-20,9.8614699079,10725687.099756874,6664632.920653901,Earth
3252347,3252347,(2004 RX164),21.28,147.4195145042,329.6400556414,False,2024-09-16,15.9033511945,18841445.05965019,11707531.07463697,Earth
3430492,3430492,(2008 TP26),23.94,43.3066885476,96.8366994728,False,2024-09-16,11.0894723973,13543442.731831372,8415505.08140408,Earth
3729233,3729233,(2015 TG24),26.68,12.2618211318,27.4182655787,False,2024-09-16,8.3620558033,11940415.23681038,7419429.984614017,Earth
3838102,3838102,(2019 CZ),26.3,14.6067964271,32.6617897446,False,2024-09-16,7.0041538989,65209669.61567683,40519409.78918316,Earth
3892010,3892010,(2019 UE13),25.75,18.8171989489,42.0765359959,False,2024-09-16,7.8000848223,16866659.07858996,10480455.966234995,Earth
54131585,54131585,(2021 EQ4),26.16,15.5795524128,34.836938254,False,2024-09-16,13.8380616178,36008647.17161716,22374735.82215638,Earth
54136189,54136189,(2021 GX5),20.4,221.0828103591,494.3561926196,False,2024-09-16,18.7476278922,38038959.85783869,23636313.625234373,Earth
54386827,54386827,(2023 SE4),26.98,10.6795997524,23.8803110188,False,2024-09-16,17.1490602226,64810958.33571606,40271662.088029094,Earth
54439893,54439893,(2024 JE2),20.46,215.0576900016,480.8836139277,False,2024-09-16,11.7421089691,25891181.343662035,16088034.074898709,Earth
54467615,54467615,(2024 RQ),25.2,24.2412481101,54.2050786336,False,2024-09-16,6.7000272645,524211.984900309,325730.2231059042,Earth
54467982,54467982,(2024 RT1),23.39,55.7898221067,124.7498346832,False,2024-09-16,8.8219548949,19025487.1361077,11821889.518076181,Earth
54468517,54468517,(2024 RA3),24.54,32.851482781,73.4581486599,False,2024-09-16,9.925023734,11093562.683321541,6893220.2085476,Earth
54468784,54468784,(2024 RN4),22.98,67.3837189986,150.6745762577,False,2024-09-16,4.4776820823,34456930.713780865,21410543.92542926,Earth
54470172,54470172,(2024 RJ10),24.39,35.2009980055,78.7118244161,False,2024-09-16,13.2983884633,8392712.96960063,5214990.017009468,Earth
54496202,54496202,(2024 TU38),24.39,35.2009980055,78.7118244161,False,2024-09-16,8.3600800017,17992134.88243342,11179794.201998422,Earth
3345236,3345236,(2006 SO78),19.04,413.5756648806,924.7833005128,False,2024-09-17,15.3740700154,27874987.29837434,17320713.935032293,Earth
3383901,3383901,(2007 RT1),20.6,201.6299194428,450.8582061718,False,2024-09-17,41.4614662872,70406636.72853228,43748655.411002316,Earth
3467261,3467261,(2009 SL2),22.3,92.1626548503,206.0819612321,False,2024-09-17,13.1029669935,24799965.89049386,15409984.23388892,Earth
3770328,3770328,(2017 EL),25.1,25.3837029364,56.7596852866,False,2024-09-17,12.9616752809,54427773.958626986,33819850.490585074,Earth
3802577,3802577,(2018 GY3),27.6,8.0270316728,17.948988478,False,2024-09-17,12.887245933,9051394.575339533,5624275.787982236,Earth
3819747,3819747,(2018 JP),27.4,8.801465209,19.6806745089,False,2024-09-17,5.515749333,52010850.00672263,32318043.586583197,Earth
54054565,54054565,(2020 SE3),20.97,170.0415192713,380.2243960879,True,2024-09-17,39.1214662565,48238271.54813846,29973872.03309832,Earth
54224433,54224433,(2021 WN2),26.72,12.0380176738,26.917825833,False,2024-09-17,7.2621434435,43469284.7329865,27010561.036719672,Earth
54290859,54290859,(2022 OQ),24.92,27.5775052924,61.6651764838,False,2024-09-17,6.940570675,39804235.95177644,24733205.326463245,Earth
54423509,54423509,(2024 CC),25.18,24.4655496172,54.706632051,False,2024-09-17,9.0084455497,41892827.884128116,26030996.173865333,Earth
54437048,54437048,(2024 HJ1),20.59,202.5606008648,452.9392730968,False,2024-09-17,17.1758964688,72459989.59606378,45024549.718881175,Earth
54465209,54465209,(2024 ON),20.48,213.0860292484,476.474846455,True,2024-09-17,8.8756254647,1000052.560680995,621403.846327931,Earth
54468780,54468780,(2024 RJ4),25.15,24.8058993152,55.4676771118,False,2024-09-17,9.09691784,12719857.239782142,7903752.786913906,Earth
54468787,54468787,(2024 RR4),23.81,45.9785188279,102.811093604,False,2024-09-17,12.5102135831,31997020.247765835,19882026.440145124,Earth
54470415,54470415,(2024 RY10),26.75,11.8728498794,26.5484994169,False,2024-09-17,5.291351025,1777315.805314288,1104372.8309736543,Earth
54471081,54471081,(2024 RR16),26.64,12.4897854067,27.9280091938,False,2024-09-17,8.6142948901,5808633.922799039,3609317.7533391784,Earth
54471953,54471953,(2024 RX30),23.47,53.7718497693,120.23751136,False,2024-09-17,12.1768238469,40789982.64766678,25345719.920610365,Earth
54483135,54483135,(2024 SX2),23.79,46.4039528246,103.7623929406,False,2024-09-17,12.3177813532,4427972.262175355,2751414.378935699,Earth
3563861,3563861,(2011 HH1),21.72,120.3801767384,269.1782583305,False,2024-09-18,13.1023560642,31389149.21449733,19504312.8948819,Earth
3633188,3633188,(2013 FW13),21.67,123.1841912659,275.4482254239,True,2024-09-18,15.5592875696,3249430.189338491,2019102.2926375358,Earth
3763102,3763102,(2016 UB107),25.2,24.2412481101,54.2050786336,False,2024-09-18,3.1265687371,50455450.105251834,31351562.904114,Earth
3771614,3771614,(2017 FD1),21.41,138.852907036,310.4845390059,False,2024-09-18,18.8388272595,57728324.52266485,35870717.5111108,Earth
3799696,3799696,(2018 DJ),21.41,138.852907036,310.4845390059,False,2024-09-18,28.1649090374,33328276.418953307,20709230.666951332,Earth
3826811,3826811,(2018 PG22),21.29,146.7421833608,328.1254971615,False,2024-09-18,21.887510284,58289068.1578213,36219147.4490861,Earth
3843767,3843767,(2019 RK),25.26,23.5806068,52.7278397554,False,2024-09-18,13.2180996865,56366958.90786078,35024804.14359561,Earth
54138695,54138695,(2021 HN),26.9,11.0803882126,24.7765012606,False,2024-09-18,24.2857130677,50206912.33293504,31197128.693605848,Earth
54172000,54172000,(2021 OS),22.04,103.8855101016,232.2950624645,False,2024-09-18,10.0110885976,39223568.10934427,24372395.060170256,Earth
54193349,54193349,(2021 RE4),24.45,34.241673084,76.5667086792,False,2024-09-18,8.3089594116,33615871.92123947,20887934.225477833,Earth
54236423,54236423,(2022 AQ3),26.5,13.3215566698,29.7879062798,False,2024-09-18,12.4019978511,40048623.520144545,24885060.719819024,Earth
54316648,54316648,(2022 UB),26.74,11.9276524644,26.6710417224,False,2024-09-18,12.2098110104,37506264.82100152,23305312.278080177,Earth
54322888,54322888,(2022 UV24),22.3,92.1626548503,206.0819612321,False,2024-09-18,13.320627331,21360562.637624264,13272838.153336335,Earth
54380210,54380210,(2023 RF1),25.86,17.887719524,39.9981568182,False,2024-09-18,16.2797181877,49036609.991099484,30469936.53873752,Earth
54385805,54385805,(2023 SM3),26.71,12.0935826388,27.0420728718,False,2024-09-18,19.7982286513,44585243.344737366,27703985.563539088,Earth
54465272,54465272,(2024 OC2),21.21,152.249185036,340.4395272595,True,2024-09-18,18.1071998352,52871447.507788554,32852794.077035833,Earth
54467958,54467958,(2024 RU),23.99,42.320907965,94.6324270793,False,2024-09-18,8.1227588135,16868918.96385333,10481860.193822755,Earth
54468520,54468520,(2024 RX2),22.41,87.6102614968,195.9025002333,False,2024-09-18,9.8459594397,9362296.932098726,5817461.5543293785,Earth
54469527,54469527,(2024 RH8),24.46,34.084346887,76.214916608,False,2024-09-18,17.4544710703,3229852.4208101,2006937.23137538,Earth
54470178,54470178,(2024 RW10),23.49,53.2788664874,119.1351672299,False,2024-09-18,7.7789887105,29968616.87915912,18621635.03201911,Earth
54470735,54470735,(2024 RJ13),26.22,15.1549663572,33.8875349715,False,2024-09-18,13.0792558038,4083831.023957028,2537574.9293738664,Earth
54471042,54471042,(2024 RZ13),26.71,12.0935826388,27.0420728718,False,2024-09-18,8.6498360685,6357134.677711696,3950140.318289565,Earth
54471056,54471056,(2024 RM15),25.4,22.1082810359,49.435619262,False,2024-09-18,3.3451052723,22336343.87140455,13879160.496466763,Earth
54482426,54482426,(2024 SM2),23.95,43.1077123878,96.3917752536,False,2024-09-18,10.5544218102,22163498.0884923,13771759.107233688,Earth
3092069,3092069,(2001 QJ142),23.98,42.5162524006,95.0692305162,False,2024-09-19,2.4900206475,15889962.679839948,9873564.965961363,Earth
3728231,3728231,(2015 SH),28.1,6.3760978988,14.2573883328,False,2024-09-19,5.8735415476,4449661.679437731,2764891.557877448,Earth
3728565,3728565,(2015 SO2),23.9,44.1118199997,98.6370281305,False,2024-09-19,14.8359116705,57096612.40596977,35478189.80354813,Earth
3745058,3745058,(2016 EP1),22.26,93.8760865307,209.9133109443,False,2024-09-19,24.0370992348,62590808.869623005,38892125.17977532,Earth
3827143,3827143,(2018 QT1),22.05,103.4081995395,231.2277636011,False,2024-09-19,24.4710564568,51420061.43455113,31950944.59044247,Earth
54192742,54192742,(2021 RL2),21.3,146.0679642714,326.6178974458,False,2024-09-19,29.9647450344,49110242.37686901,30515689.581657913,Earth
54246399,54246399,(2022 CQ5),23.91,43.9091445969,98.1838321526,False,2024-09-19,13.968534992,47954920.601177596,29797805.91895104,Earth
54305247,54305247,(2022 SW3),24.89,27.9611466062,62.5230245403,False,2024-09-19,9.194679402,2543097.533103377,1580207.5318735226,Earth
54310134,54310134,(2022 SY28),25.56,20.5378499518,45.924028604,False,2024-09-19,14.0976867092,58620811.69696017,36425283.32565939,Earth
54467963,54467963,(2024 RA1),22.55,82.1400525962,183.6707412805,False,2024-09-19,20.2626210876,25756806.493074086,16004537.414534947,Earth
54470427,54470427,(2024 RN12),25.06,25.855621208,57.8149266216,False,2024-09-19,19.4600295465,8540043.998036308,5306537.27297673,Earth
54482421,54482421,(2024 SF2),24.36,35.690692667,79.8068149676,False,2024-09-19,6.2663210324,2905254.199534963,1805241.2494419694,Earth
54482428,54482428,(2024 SN2),24.23,37.8926498379,84.7305408852,False,2024-09-19,16.1335508547,17614321.5722038,10945031.897094466,Earth
54483147,54483147,(2024 SK3),24.08,40.602705828,90.7904103018,False,2024-09-19,18.1987841252,21969414.94316124,13651161.432913434,Earth
54484288,54484288,(2024 SX4),25.66,19.6134944368,43.8571068371,False,2024-09-19,4.6031794534,4247587.330046799,2639328.379607866,Earth
54487299,54487299,(2024 TJ3),22.77,74.2258153001,165.9739686963,False,2024-09-19,17.3913880161,12550043.805694792,7798235.6118684495,Earth
54489664,54489664,(2024 TD7),23.25,59.5052078631,133.0576897973,False,2024-09-19,10.0085446199,11942544.358575583,7420752.959531751,Earth
3160723,3160723,(2003 RU11),25.5,21.113244479,47.2106498806,False,2024-09-13,13.1944719803,44617121.60364927,27723793.795107048,Earth
